source	target	weight
KRTAP4-8	LRRC15	0.823831773248283
HES3	LRRC15	0.823831773248283
OTP	SUN5	0.810401629143785
OTP	PITX2	0.712778473690936
MOXD2P	PRSS58	0.739610696909304
GPR141	LOC100093698	0.769366173015842
FEZF1-AS1	SPATA31E1	0.73837621384032
KRT40	PRM1	0.70564155369386
ACTBL2	PADI4	0.773077756439515
PHOX2A	SNORD71	0.765314827245132
FAM170B	OR6C74	0.720751311580479
S100A7	SLC17A2	0.767591678122514
KLKP1	ST8SIA6-AS1	0.741446879772789
LOC285084	NEUROG2	0.724230613165826
HAO1	OR52N1	0.719211413098189
CPA6	MIR3976	0.711699998697468
CPA6	SNORD116-29	0.711699998697468
MIR4295	MYH8	0.703040344119264
